Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
enron,37K_nodes_184K_edges,house,4,2,0.00108021,0.295526,5809356,1.96577e+07,6656.0,.9537,47.600,0.281849,calculated
enron,37K_nodes_184K_edges,house,4,4,0.00104446,0.276066,5809356,2.10434e+07,6656.0,1.0209,25.500,0.281849,calculated
enron,37K_nodes_184K_edges,house,4,8,0.00108479,0.218846,5809356,2.65455e+07,6608.0,1.2878,16.000,0.281849,calculated
enron,37K_nodes_184K_edges,house,4,16,0.00110404,0.225857,5809356,2.57214e+07,6608.0,1.2479,7.700,0.281849,calculated
enron,37K_nodes_184K_edges,diamond,4,1,0.00116696,0.199042,5809356,2.91866e+07,6624.0,1.000,100.00,0.199042,baseline
enron,37K_nodes_184K_edges,diamond,4,2,0.00103238,0.25843,5809356,2.24794e+07,6560.0,.7701,38.500,0.199042,calculated
enron,37K_nodes_184K_edges,diamond,4,4,0.00100679,0.213049,5809356,2.72677e+07,6528.0,.9342,23.300,0.199042,calculated
enron,37K_nodes_184K_edges,diamond,4,8,0.00122587,0.34514,5809356,1.68319e+07,6560.0,.5766,7.200,0.199042,calculated
enron,37K_nodes_184K_edges,diamond,4,16,0.00224767,0.334628,5809356,1.73606e+07,6528.0,.5948,3.700,0.199042,calculated
dblp,317K_nodes_1M_edges,triangle,3,1,0.0182355,1.86236,262663639,1.41038e+08,21008.0,1.000,100.00,1.86236,baseline
dblp,317K_nodes_1M_edges,triangle,3,2,0.00593775,1.75515,262663639,1.49653e+08,20752.0,1.0610,53.000,1.86236,calculated
dblp,317K_nodes_1M_edges,triangle,3,4,0.00602354,1.95225,262663639,1.34544e+08,20928.0,.9539,23.800,1.86236,calculated
dblp,317K_nodes_1M_edges,triangle,3,8,0.0059395,1.82759,262663639,1.43721e+08,21024.0,1.0190,12.700,1.86236,calculated
dblp,317K_nodes_1M_edges,triangle,3,16,0.00595262,1.9015,262663639,1.38135e+08,20752.0,.9794,6.100,1.86236,calculated
dblp,317K_nodes_1M_edges,4path,4,1,0.00677604,1.58442,262663639,1.65779e+08,20816.0,1.000,100.00,1.58442,baseline
dblp,317K_nodes_1M_edges,4path,4,2,0.00604125,1.75663,262663639,1.49527e+08,21168.0,.9019,45.000,1.58442,calculated
dblp,317K_nodes_1M_edges,4path,4,4,0.00588283,1.19082,262663639,2.20574e+08,20976.0,1.3305,33.200,1.58442,calculated
dblp,317K_nodes_1M_edges,4path,4,8,0.00590679,1.14203,262663639,2.29996e+08,21184.0,1.3873,17.300,1.58442,calculated
dblp,317K_nodes_1M_edges,4path,4,16,0.00601246,1.15477,262663639,2.2746e+08,21232.0,1.3720,8.500,1.58442,calculated
dblp,317K_nodes_1M_edges,4cycle,4,1,0.00600117,1.18629,262663639,2.21416e+08,21104.0,1.000,100.00,1.18629,baseline
dblp,317K_nodes_1M_edges,4cycle,4,2,0.00585242,1.27833,262663639,2.05473e+08,20992.0,.9279,46.300,1.18629,calculated
dblp,317K_nodes_1M_edges,4cycle,4,4,0.00589371,1.16999,262663639,2.245e+08,20976.0,1.0139,25.300,1.18629,calculated
dblp,317K_nodes_1M_edges,4cycle,4,8,0.00590017,1.13596,262663639,2.31227e+08,21280.0,1.0443,13.000,1.18629,calculated
dblp,317K_nodes_1M_edges,4cycle,4,16,0.006296,1.34694,262663639,1.95008e+08,21072.0,.8807,5.500,1.18629,calculated
dblp,317K_nodes_1M_edges,4star,4,1,0.00591679,1.47437,262663639,1.78153e+08,20784.0,1.000,100.00,1.47437,baseline
dblp,317K_nodes_1M_edges,4star,4,2,0.00583438,1.16745,262663639,2.2499e+08,20848.0,1.2628,63.100,1.47437,calculated
dblp,317K_nodes_1M_edges,4star,4,4,0.00595454,1.13245,262663639,2.31944e+08,20928.0,1.3019,32.500,1.47437,calculated
dblp,317K_nodes_1M_edges,4star,4,8,0.00583912,1.12427,262663639,2.3363e+08,21008.0,1.3114,16.300,1.47437,calculated
dblp,317K_nodes_1M_edges,4star,4,16,0.00608175,1.11531,262663639,2.35508e+08,20992.0,1.3219,8.200,1.47437,calculated
dblp,317K_nodes_1M_edges,4clique,4,1,0.00603367,1.45436,262663639,1.80604e+08,21040.0,1.000,100.00,1.45436,baseline
dblp,317K_nodes_1M_edges,4clique,4,2,0.006037,1.6721,262663639,1.57087e+08,20880.0,.8697,43.400,1.45436,calculated
dblp,317K_nodes_1M_edges,4clique,4,4,0.00600383,2.05772,262663639,1.27648e+08,21072.0,.7067,17.600,1.45436,calculated
dblp,317K_nodes_1M_edges,4clique,4,8,0.00596283,2.5221,262663639,1.04145e+08,20256.0,.5766,7.200,1.45436,calculated
dblp,317K_nodes_1M_edges,4clique,4,16,0.00752683,2.92575,262663639,8.97764e+07,21040.0,.4970,3.100,1.45436,calculated
dblp,317K_nodes_1M_edges,5clique,5,1,0.00603833,2.45153,262663639,1.07143e+08,20896.0,1.000,100.00,2.45153,baseline
dblp,317K_nodes_1M_edges,5clique,5,2,0.00599608,2.10726,262663639,1.24647e+08,20736.0,1.1633,58.100,2.45153,calculated
dblp,317K_nodes_1M_edges,5clique,5,4,0.00593012,1.35822,262663639,1.93388e+08,20816.0,1.8049,45.100,2.45153,calculated
dblp,317K_nodes_1M_edges,5clique,5,8,0.00580142,1.15293,262663639,2.27823e+08,20944.0,2.1263,26.500,2.45153,calculated
dblp,317K_nodes_1M_edges,5clique,5,16,0.00582217,1.16924,262663639,2.24645e+08,20912.0,2.0966,13.100,2.45153,calculated
dblp,317K_nodes_1M_edges,house,4,1,0.00590596,1.47951,262663639,1.77534e+08,20992.0,1.000,100.00,1.47951,baseline
dblp,317K_nodes_1M_edges,house,4,2,0.0112053,2.19229,262663639,1.19813e+08,21072.0,.6748,33.700,1.47951,calculated
dblp,317K_nodes_1M_edges,house,4,4,0.00963392,2.09341,262663639,1.25472e+08,20912.0,.7067,17.600,1.47951,calculated
dblp,317K_nodes_1M_edges,house,4,8,0.0091105,2.1543,262663639,1.21925e+08,20768.0,.6867,8.500,1.47951,calculated
dblp,317K_nodes_1M_edges,house,4,16,0.009367,2.20008,262663639,1.19388e+08,20736.0,.6724,4.200,1.47951,calculated
dblp,317K_nodes_1M_edges,diamond,4,1,0.0101654,2.18812,262663639,1.20041e+08,20816.0,1.000,100.00,2.18812,baseline
dblp,317K_nodes_1M_edges,diamond,4,2,0.0111195,3.25339,262663639,8.07354e+07,19776.0,.6725,33.600,2.18812,calculated
dblp,317K_nodes_1M_edges,diamond,4,4,0.00910625,3.1737,262663639,8.27626e+07,20720.0,.6894,17.200,2.18812,calculated
dblp,317K_nodes_1M_edges,diamond,4,8,0.00956813,4.63839,262663639,5.66282e+07,20448.0,.4717,5.800,2.18812,calculated
dblp,317K_nodes_1M_edges,diamond,4,16,0.0102204,3.2158,262663639,8.16792e+07,20960.0,.6804,4.200,2.18812,calculated
